num,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class
6679,0.004801,6.96E-05,0.00084,846.5714286,1514,59260,1
6680,0.004667,6.76E-05,0.00084,846.5714286,1514,59260,1
6681,0.00465,6.74E-05,0.000397,784,1514,54880,1
6682,0.005132,7.44E-05,0.000604,784,1514,54880,1
6683,0.004711,6.83E-05,0.000604,784,1514,54880,1
6684,0.004371,6.33E-05,0.00017,784,1514,54880,1
6685,0.004413,6.40E-05,0.000187,804.8571429,1514,56340,1
6686,0.004432,6.42E-05,0.000312,804.8571429,1514,56340,1
6687,0.200876,0.002911246,0.073652,745.5714286,1514,52190,1
6688,0.200649,0.002907957,0.073652,724.7142857,1514,50730,1
6689,0.004421,6.41E-05,0.000262,784,1514,54880,1
6690,0.005987,8.68E-05,0.001752,804.8571429,1514,56340,1
6691,0.005958,8.63E-05,0.001752,804.8571429,1514,56340,1
6692,0.004322,6.26E-05,0.00024,784,1514,54880,1
6693,0.004246,6.15E-05,0.000203,784,1514,54880,1
6694,0.004238,6.14E-05,0.000162,784,1514,54880,1
6695,0.004512,6.54E-05,0.000424,825.7142857,1514,57800,1
6696,0.007014,0.000101652,0.002762,888.2857143,1514,62180,1
6697,0.777854,0.011273246,0.205797,746.2142857,1514,52235,1
6698,1.134262,0.01643858,0.205797,654.1142857,1514,45788,1
6699,0.327183,0.004741783,0.10689,963.0428571,1514,67413,1
6700,0.010792,0.000156406,0.002605,1222,1514,85540,1
6701,0.0092,0.000133333,0.001904,1117.714286,1514,78240,1
6702,0.006626,9.60E-05,0.001667,888.2857143,1514,62180,1
6703,0.004308,6.24E-05,0.000188,784,1514,54880,1
6704,0.00431,6.25E-05,0.000188,804.8571429,1514,56340,1
6705,0.004236,6.14E-05,0.000125,784,1514,54880,1
6706,0.211924,0.003071362,0.065932,726.3285714,1514,50843,1
6707,1.129929,0.016375783,0.210089,570.4857143,1514,39934,1
6708,0.923942,0.013390464,0.210089,607.3,1514,42511,1
6709,0.008048,0.000116638,0.001645,784,1514,54880,1
6710,0.006755,9.79E-05,0.001452,867.4285714,1514,60720,1
6711,0.007206,0.000104435,0.002611,846.5714286,1514,59260,1
6712,0.006774,9.82E-05,0.002611,784,1514,54880,1
6713,0.004232,6.13E-05,8.80E-05,784,1514,54880,1
6714,0.004261,6.18E-05,8.20E-05,784,1514,54880,1
6715,0.00423,6.13E-05,8.40E-05,784,1514,54880,1
6716,0.006375,9.24E-05,0.001275,867.4285714,1514,60720,1
6717,1.128104,0.016349333,0.162482,667.0571429,1514,46694,1
6718,1.128237,0.016351261,0.162482,583.6285714,1514,40854,1
6719,0.008055,0.000116739,0.001994,805.4857143,1514,56384,1
6720,0.012423,0.000180043,0.006118,1072.971429,1304,75108,4
6721,0.007034,0.000101942,0.006118,1171.842857,1304,82029,4
6722,0.001194,1.73E-05,0.000252,1082.985714,1304,75809,4
6723,0.014269,0.000206797,0.006827,916.5428571,1304,64158,4
6724,0.028971,0.00041987,0.006827,433.9428571,1304,30376,4
6725,0.027662,0.000400899,0.006019,89.14285714,90,6240,4
6726,0.038387,0.000556333,0.008694,313.8142857,1304,21967,4
6727,0.082711,0.00119871,0.019956,313.3857143,1304,21937,4
6728,0.064417,0.00093358,0.019956,624.6285714,1304,43724,4
6729,0.151321,0.002193058,0.114247,932.0285714,1304,65242,4
6730,0.159945,0.002318043,0.114247,384.1142857,1304,26888,4
6731,0.205461,0.002977696,0.119828,155.7428571,1304,10902,4
6732,0.19226,0.002786377,0.119828,614.8,1304,43036,4
6733,0.001436,2.08E-05,0.000653,1108.514286,1304,77596,4
6734,0.000786,1.14E-05,0.000467,1144.485714,1304,80114,4
6735,0.171688,0.002488232,0.161414,1114.742857,1304,78032,4
6736,0.282762,0.004098,0.161414,1061.085714,1304,74276,4
6737,0.112296,0.001627478,0.064393,1037.514286,1304,72626,4
6738,0.006628,9.61E-05,0.005562,1090.742857,1304,76352,4
6739,0.011425,0.00016558,0.005562,1001.885714,1304,70132,4
6740,0.006231,9.03E-05,0.005426,1019.657143,1304,71376,4
6741,0.001166,1.69E-05,0.000615,1055.2,1304,73864,4
6742,0.161824,0.002345275,0.149682,1057.314286,1304,74012,4
6743,0.161774,0.002344551,0.149682,1043.4,1304,73038,4
6744,0.000942,1.37E-05,0.000468,1095.885714,1304,76712,4
6745,0.000865,1.25E-05,0.000468,1234.628571,1304,86424,4
6746,0.000557,8.07E-06,0.000275,1165.257143,1304,81568,4
6747,0.000253,3.67E-06,0.000114,1182.6,1304,82782,4
6748,0.115294,0.001670928,0.056541,1197.8,1304,83846,4
6749,0.115802,0.00167829,0.056541,1108.942857,1304,77626,4
6750,0.000549,7.96E-06,0.000232,1215.142857,1304,85060,4
6751,0.000849,1.23E-05,0.00055,1232.914286,1304,86304,4
6752,0.010704,0.00015513,0.009332,1161.828571,1304,81328,4
6753,0.010162,0.000147275,0.009332,1108.514286,1304,77596,4
6754,0.001182,1.71E-05,0.000384,877.4857143,1304,61424,4
6755,0.000533,7.72E-06,0.000215,1001.885714,1304,70132,4
6756,0.048094,0.000697014,0.046561,1161.828571,1304,81328,4
6757,0.048217,0.000698797,0.046561,1037.428571,1304,72620,4
6758,0.000158,2.29E-06,0.000123,1179.6,1304,82572,4
6759,5.40E-05,7.83E-07,4.00E-06,1304,1304,91280,4
6760,0.098234,0.001423681,0.096613,1129.571429,1304,79070,4
6761,0.113631,0.001646826,0.096613,574.6,1304,40222,4
6762,0.02172,0.000314783,0.011108,575.6,1304,40292,4
6763,0.011986,0.00017371,0.005752,1061.2,1304,74284,4
6764,0.00069,1.00E-05,0.000519,1130.571429,1304,79140,4
6765,0.000578,8.38E-06,0.000381,1043.857143,1304,73070,4
6766,0.001039,1.51E-05,0.000538,991.8285714,1304,69428,4
6767,0.097381,0.001411319,0.057515,953.9142857,1304,66774,4
6768,0.101327,0.001468507,0.057515,932.7142857,1304,65290,4
6769,0.005192,7.52E-05,0.004268,1020.085714,1304,71406,4
6770,0.000673,9.75E-06,0.00051,1197.371429,1304,83816,4
6771,0.000795,1.15E-05,0.000769,1288.385714,1304,90187,4
6772,0.016039,0.000232449,0.008932,877.3285714,1304,61413,4
6773,0.045254,0.000655855,0.036975,270.9428571,1304,18966,4
6774,0.048867,0.000708217,0.036975,60,60,4200,4
6775,0.024908,0.000360986,0.010243,292.7428571,1304,20492,4
6776,0.015586,0.000225884,0.010243,758.6571429,1304,53106,4
6777,0.03344,0.000484638,0.032808,1130.142857,1304,79110,4
6778,0.098978,0.001434464,0.039872,1007.714286,1304,70540,4
6779,0.034692,0.000502783,0.024446,765.3428571,1304,53574,4
6780,0.009147,0.000132565,0.003967,922.4571429,1304,64572,4
6781,0.005101,7.39E-05,0.003706,1061.2,1304,74284,4
6782,0.009109,0.000132014,0.003706,1026.514286,1304,71856,4
6783,0.01989,0.000288261,0.014429,1026.514286,1304,71856,4
6784,0.016043,0.000232507,0.014429,1026.514286,1304,71856,4
6785,0.001441,2.09E-05,0.000531,1013.728571,1304,70961,4
6786,0.001195,1.73E-05,0.000637,1134.9,1304,79443,4
6787,0.076997,0.001115899,0.0526,807.2857143,1304,56510,4
6788,0.153607,0.002226188,0.0526,234.4857143,1304,16414,4
6789,0.078855,0.001142826,0.038303,401.4571429,1304,28102,4
6790,0.118022,0.001710464,0.02066,1058.428571,1514,74090,3
6791,0.014065,0.000203841,0.001704,1284.571429,1514,89920,3
6792,0.010782,0.000156261,0.001638,1263.714286,1514,88460,3
6793,0.017122,0.000248145,0.004275,1242.857143,1514,87000,3
6794,0.015758,0.000228377,0.004275,1263.714286,1514,88460,3
6795,0.008444,0.000122377,0.000638,1284.571429,1514,89920,3
6796,0.017739,0.000257087,0.006285,1284.571429,1514,89920,3
6797,0.017782,0.00025771,0.006285,1263.714286,1514,88460,3
6798,0.00842,0.000122029,0.000648,1284.571429,1514,89920,3
6799,0.008319,0.000120565,0.000648,1305.428571,1514,91380,3
6800,0.007772,0.000112638,0.00063,1305.428571,1514,91380,3
6801,0.007025,0.000101812,0.00063,1305.428571,1514,91380,3
6802,0.006988,0.000101275,0.000628,1305.428571,1514,91380,3
6803,0.006839,9.91E-05,0.00063,1119.942857,1514,78396,3
6804,0.004758,6.90E-05,0.000631,872.5714286,1514,61080,3
6805,0.003945,5.72E-05,0.000631,811.3714286,1514,56796,3
6806,0.004726,6.85E-05,0.000652,835.9428571,1514,58516,3
6807,0.004723,6.84E-05,0.000652,798.2285714,1514,55876,3
6808,0.004078,5.91E-05,0.000637,755.2571429,1514,52868,3
6809,0.005777,8.37E-05,0.000641,1018.971429,1514,71328,3
6810,0.00731,0.000105942,0.000641,1284.742857,1514,89932,3
6811,0.007156,0.00010371,0.000634,1326.285714,1514,92840,3
6812,0.007093,0.000102797,0.000636,1321.857143,1514,92530,3
6813,0.007792,0.000112928,0.000636,1301,1514,91070,3
6814,0.006983,0.000101203,0.000633,1305.428571,1514,91380,3
6815,0.006955,0.000100797,0.000633,1263.714286,1514,88460,3
6816,0.00911,0.000132029,0.000764,1119.6,1514,78372,3
6817,0.007639,0.00011071,0.000764,939.4285714,1514,65760,3
6818,0.004829,7.00E-05,0.000643,820.9714286,1514,57468,3
6819,0.006548,9.49E-05,0.000643,919.1428571,1514,64340,3
6820,0.007332,0.000106261,0.00064,1181.714286,1514,82720,3
6821,0.007867,0.000114014,0.000696,1305.428571,1514,91380,3
6822,0.008558,0.000124029,0.000696,1284.571429,1514,89920,3
6823,0.00861,0.000124783,0.000668,1284.571429,1514,89920,3
6824,0.008516,0.00012342,0.00065,1284.571429,1514,89920,3
6825,0.009092,0.000131768,0.00065,1263.714286,1514,88460,3
6826,0.00845,0.000122464,0.000643,1284.571429,1514,89920,3
6827,0.007976,0.000115594,0.000643,1284.571429,1514,89920,3
6828,0.008401,0.000121754,0.000637,1263.714286,1514,88460,3
6829,0.008439,0.000122304,0.000633,1242.857143,1514,87000,3
6830,0.009023,0.000130768,0.000634,1222,1514,85540,3
6831,0.00827,0.000119855,0.000634,1263.714286,1514,88460,3
6832,0.008289,0.00012013,0.000633,1284.571429,1514,89920,3
6833,0.009129,0.000132304,0.000652,1263.714286,1514,88460,3
6834,0.008499,0.000123174,0.000652,1263.714286,1514,88460,3
6835,0.007703,0.000111638,0.00063,1284.571429,1514,89920,3
6836,0.007638,0.000110696,0.00063,1305.428571,1514,91380,3
6837,0.007621,0.000110449,0.00063,1305.428571,1514,91380,3
6838,0.008293,0.000120188,0.000634,1284.571429,1514,89920,3
6839,0.008805,0.000127609,0.001239,1284.571429,1514,89920,3
6840,0.008291,0.000120159,0.001239,1305.428571,1514,91380,3
6841,0.008464,0.000122667,0.000631,1263.714286,1514,88460,3
6842,0.008794,0.000127449,0.00063,1263.714286,1514,88460,3
6843,0.008255,0.000119638,0.000626,1284.571429,1514,89920,3
6844,0.008305,0.000120362,0.000633,1284.571429,1514,89920,3
6845,0.007769,0.000112594,0.000634,1284.571429,1514,89920,3
6846,0.008197,0.000118797,0.000634,1284.571429,1514,89920,3
6847,0.008219,0.000119116,0.000627,1284.571429,1514,89920,3
6848,0.0089,0.000128986,0.00063,1263.714286,1514,88460,3
6849,0.008382,0.000121478,0.00063,1284.571429,1514,89920,3
6850,0.007663,0.000111058,0.000628,1305.428571,1514,91380,3
6851,0.008308,0.000120406,0.000628,1284.571429,1514,89920,3
6852,0.008348,0.000120986,0.000634,1284.571429,1514,89920,3
6853,0.008455,0.000122536,0.000652,1284.571429,1514,89920,3
6854,0.008999,0.00013042,0.000652,1263.714286,1514,88460,3
6855,0.008378,0.00012142,0.000629,1284.571429,1514,89920,3
6856,0.007681,0.000111319,0.000633,1305.428571,1514,91380,3
6857,0.008439,0.000122304,0.000633,1284.571429,1514,89920,3
6858,0.008366,0.000121246,0.000631,1284.571429,1514,89920,3
6859,0.007689,0.000111435,0.000628,1305.428571,1514,91380,3
6860,0.061459,0.00089071,0.031596,782.5428571,1444,54778,2
6861,0.101851,0.001476101,0.024787,767.2142857,1444,53705,2
6862,0.104546,0.001515159,0.024787,741.7428571,1444,51922,2
6863,0.098898,0.001433304,0.022138,755.3714286,1444,52876,2
6864,0.090389,0.001309986,0.022138,775.2571429,1444,54268,2
6865,0.101538,0.001471565,0.023165,767.1857143,1444,53703,2
6866,0.10129,0.001467971,0.023165,767.0714286,1444,53695,2
6867,0.096906,0.001404435,0.023637,763.4,1444,53438,2
6868,0.101649,0.001473174,0.023637,743.8285714,1444,52068,2
6869,0.098936,0.001433855,0.028002,819.3,1444,57351,2
6870,0.099918,0.001448087,0.028002,875.1857143,1444,61263,2
6871,0.055319,0.000801725,0.027648,889.7714286,1444,62284,2
6872,0.100703,0.001459464,0.029762,762.8857143,1444,53402,2
6873,0.0852,0.001234783,0.030649,761.5714286,1444,53310,2
6874,0.100682,0.001459159,0.041323,845.8,1444,59206,2
6875,0.098227,0.00142358,0.041323,769.5142857,1444,53866,2
6876,0.101684,0.001473681,0.043666,760.0285714,1444,53202,2
6877,0.102993,0.001492652,0.043666,825,1444,57750,2
6878,0.094197,0.001365174,0.0417,770.5571429,1444,53939,2
6879,0.054471,0.000789435,0.038793,855.0428571,1444,59853,2
6880,0.094846,0.00137458,0.038947,824.7714286,1444,57734,2
6881,0.091864,0.001331362,0.038947,709.5857143,1444,49671,2
6882,0.103349,0.001497812,0.047499,751.8857143,1444,52632,2
6883,0.105042,0.001522348,0.047499,772.5428571,1444,54078,2
6884,0.094075,0.001363406,0.041757,748.3,1444,52381,2
6885,0.140669,0.002038681,0.043111,635.0571429,1444,44454,2
6886,0.100952,0.001463072,0.043111,489.4142857,1410,34259,2
6887,0.10589,0.001534638,0.034724,416.6571429,956,29166,2
6888,0.099877,0.001447493,0.039171,468.1,1133,32767,2
6889,0.147721,0.002140884,0.039171,502.4714286,1234,35173,2
6890,0.145762,0.002112493,0.03915,449.8857143,1234,31492,2
6891,0.10224,0.001481739,0.03215,353.8428571,1025,24769,2
6892,0.148964,0.002158899,0.03215,309.6285714,573,21674,2
6893,0.131065,0.001899493,0.034635,305.5428571,573,21388,2
6894,0.106494,0.001543391,0.034635,412.2714286,1444,28859,2
6895,0.099592,0.001443362,0.031689,444.4285714,1444,31110,2
6896,0.095214,0.001379913,0.027875,382.3428571,897,26764,2
6897,0.106032,0.001536696,0.027875,390.0428571,897,27303,2
6898,0.105824,0.001533681,0.026843,381.0571429,916,26674,2
6899,0.117641,0.001704942,0.024948,478.8857143,1167,33522,2
6900,0.144933,0.002100478,0.026332,554.9285714,1221,38845,2
6901,0.10345,0.001499275,0.026332,542.1857143,1273,37953,2
6902,0.162109,0.002349406,0.024485,507.4142857,1273,35519,2
6903,0.145362,0.002106696,0.024675,490.1857143,1156,34313,2
6904,0.088619,0.001284333,0.027394,528.5714286,1363,37000,2
6905,0.121505,0.001760942,0.030548,564.2142857,1363,39495,2
6906,0.105144,0.001523826,0.030548,614.2,1444,42994,2
6907,0.102438,0.001484609,0.032197,609.9714286,1444,42698,2
6908,0.146842,0.002128145,0.036958,580.1,1444,40607,2
6909,0.100759,0.001460275,0.036958,582.2857143,1444,40760,2
6910,0.143474,0.002079333,0.036975,546.5857143,1444,38261,2
6911,0.103683,0.001502652,0.036975,549.9285714,1444,38495,2
6912,0.103921,0.001506101,0.040128,618.2,1444,43274,2
6913,0.145816,0.002113275,0.047485,693.8571429,1444,48570,2
6914,0.105012,0.001521913,0.047485,675.2857143,1444,47270,2
6915,0.092537,0.001341116,0.04071,631.9857143,1444,44239,2
6916,0.098259,0.001424043,0.042518,695.4714286,1444,48683,2
6917,0.10228,0.001482319,0.042518,755,1444,52850,2
6918,0.101268,0.001467652,0.040909,728.0714286,1444,50965,2
6919,0.103427,0.001498942,0.040909,699.7428571,1444,48982,2
6920,0.09657,0.001399565,0.038606,666.8142857,1444,46677,2
6921,0.099108,0.001436348,0.041205,685.0714286,1444,47955,2
6922,0.103444,0.001499188,0.041205,702.3285714,1444,49163,2
6923,0.144203,0.002089899,0.041501,679.7571429,1444,47583,2
6924,0.099461,0.001441464,0.041501,632.2285714,1444,44256,2
6925,0.101039,0.001464333,0.03698,598.9142857,1444,41924,2
6926,0.102648,0.001487652,0.03698,696.5285714,1444,48757,2
6927,0.103856,0.001505159,0.033208,718.3714286,1444,50286,2
6928,0.122997,0.001782565,0.033355,681.3714286,1444,47696,2
6929,0.101255,0.001467464,0.033355,684.7714286,1444,47934,2
6930,0.152765,0.002213986,0.010648,313.8,1389,21966,0
6931,0.125127,0.001813435,0.008983,535.8857143,1394,37512,0
6932,0.064262,0.000931333,0.008983,949.1428571,1394,66440,0
6933,0.095432,0.001383072,0.010447,705.0857143,1393,49356,0
6934,0.152554,0.002210928,0.010283,279.6714286,774,19577,0
6935,0.156434,0.002267159,0.009643,317.1285714,774,22199,0
6936,0.1602,0.002321739,0.011025,326.3714286,775,22846,0
6937,0.173902,0.002520319,0.018311,328.9285714,792,23025,0
6938,0.154546,0.002239797,0.018311,346.9714286,841,24288,0
6939,0.143908,0.002085623,0.013042,341.4857143,841,23904,0
6940,0.169702,0.002459449,0.013042,326.1428571,783,22830,0
6941,0.167029,0.00242071,0.012028,327.3571429,760,22915,0
6942,0.163396,0.002368058,0.011972,315.4714286,773,22083,0
6943,0.152611,0.002211754,0.009025,326.1714286,856,22832,0
6944,0.127392,0.001846261,0.009025,508.8857143,1393,35622,0
6945,0.09149,0.001325942,0.008204,739.2285714,1393,51746,0
6946,0.086918,0.001259681,0.008204,787.6,1393,55132,0
6947,0.132643,0.001922362,0.008621,515.1428571,1393,36060,0
6948,0.154321,0.002236536,0.00957,277.6142857,776,19433,0
6949,0.154568,0.002240116,0.011244,298.7,944,20909,0
6950,0.16176,0.002344348,0.011244,300.3285714,944,21023,0
6951,0.161474,0.002340203,0.008866,294.2285714,932,20596,0
6952,0.165162,0.002393652,0.008615,301.9428571,932,21136,0
6953,0.16022,0.002322029,0.014013,350.4,892,24528,0
6954,0.158889,0.002302739,0.014013,371.1571429,838,25981,0
6955,0.158599,0.002298536,0.013017,343.2571429,757,24028,0
6956,0.168816,0.002446609,0.013017,324.6142857,791,22723,0
6957,0.169574,0.002457594,0.011627,308.6428571,803,21605,0
6958,0.114292,0.001656406,0.011295,532.8857143,1394,37302,0
6959,0.055754,0.000808029,0.01224,914.9714286,1394,64048,0
6960,0.087182,0.001263507,0.01224,721.1285714,1394,50479,0
6961,0.160374,0.002324261,0.013387,332.2,1388,23254,0
6962,0.165055,0.002392101,0.013387,293.8,838,20566,0
6963,0.155322,0.002251043,0.011624,311.8571429,838,21830,0
6964,0.157193,0.002278159,0.012662,315.1285714,864,22059,0
6965,0.153004,0.002217449,0.012663,309.0857143,864,21636,0
6966,0.163145,0.00236442,0.012663,301.2,823,21084,0
6967,0.169781,0.002460594,0.010287,289.2571429,860,20248,0
6968,0.166397,0.002411551,0.006813,286.8857143,860,20082,0
6969,0.157314,0.002279913,0.008659,301.9571429,851,21137,0
6970,0.152749,0.002213754,0.008659,305.2,851,21364,0
6971,0.150925,0.002187319,0.010172,421.6571429,1394,29516,0
6972,0.112255,0.001626884,0.010436,649.2857143,1394,45450,0
6973,0.069334,0.001004841,0.010436,873.4857143,1394,61144,0
6974,0.103341,0.001497696,0.01037,619.9285714,1394,43395,0
6975,0.155953,0.002260188,0.01596,272.6285714,824,19084,0
6976,0.165191,0.002394072,0.01596,314.1,964,21987,0
6977,0.168311,0.00243929,0.011791,310.1571429,964,21711,0
6978,0.161796,0.00234487,0.009066,297.3142857,890,20812,0
6979,0.156643,0.002270188,0.009066,291.3142857,886,20392,0
6980,0.160902,0.002331913,0.008502,288.8857143,854,20222,0
6981,0.155009,0.002246507,0.010124,294.4714286,858,20613,0
6982,0.168841,0.002446971,0.010124,296.1857143,858,20733,0
6983,0.167052,0.002421043,0.009489,297.7,828,20839,0
6984,0.162675,0.002357609,0.009857,284.2285714,828,19896,0
6985,0.122263,0.001771928,0.009857,526.3428571,1394,36844,0
6986,0.072201,0.001046391,0.007443,823.8571429,1394,57670,0
6987,0.092002,0.001333362,0.007443,734.2714286,1393,51399,0
6988,0.141346,0.002048493,0.011731,425.1571429,1386,29761,0
6989,0.160343,0.002323812,0.011731,275.1,836,19257,0
6990,0.151345,0.002193406,0.008161,301.2714286,847,21089,0
6991,0.152313,0.002207435,0.016772,301.9571429,847,21137,0
6992,0.170131,0.002465667,0.016772,303.0714286,877,21215,0
6993,0.158851,0.002302188,0.013157,297.1714286,892,20802,0
6994,0.1658,0.002402899,0.014489,294.4285714,892,20610,0
6995,0.156645,0.002270217,0.014489,299.3857143,869,20957,0
6996,0.155486,0.00225342,0.010761,286.7571429,865,20073,0
6997,0.160078,0.002319971,0.013509,285.8285714,913,20008,0
6998,0.150323,0.002178594,0.014514,359.7285714,1390,25181,0
6999,0.128153,0.00185729,0.014514,550.2571429,1394,38518,0
7000,0.079712,0.001155246,0.033612,995.1142857,1514,69658,4
7001,0.006746,9.78E-05,0.002347,1223.2,1514,85624,4
7002,0.005084,7.37E-05,0.000682,1154.385714,1514,80807,4
7003,0.003977,5.76E-05,0.000691,1092.071429,1514,76445,4
7004,0.00327,4.74E-05,0.000696,1202.428571,1514,84170,4
7005,0.003648,5.29E-05,0.000699,1181.657143,1514,82716,4
7006,0.00491,7.12E-05,0.000699,1112.257143,1514,77858,4
7007,0.004767,6.91E-05,0.000678,1093.914286,1514,76574,4
7008,0.005221,7.57E-05,0.000681,977.1142857,1514,68398,4
7009,0.004819,6.98E-05,0.000681,1012.942857,1514,70906,4
7010,0.005152,7.47E-05,0.000671,1050.371429,1514,73526,4
7011,0.00468,6.78E-05,0.000659,1050.2,1514,73514,4
7012,0.003145,4.56E-05,0.000687,1240.514286,1514,86836,4
7013,0.00288,4.17E-05,0.000687,1264.742857,1514,88532,4
7014,0.003392,4.92E-05,0.000683,1160.8,1514,81256,4
7015,0.004857,7.04E-05,0.000704,1031.057143,1514,72174,4
7016,0.004204,6.09E-05,0.000704,1072.685714,1514,75088,4
7017,0.00352,5.10E-05,0.000671,1223.2,1514,85624,4
7018,0.003705,5.37E-05,0.000675,1139.2,1514,79744,4
7019,0.004831,7.00E-05,0.00068,1024.571429,1514,71720,4
7020,0.005816,8.43E-05,0.00068,993.8571429,1514,69570,4
7021,0.004998,7.24E-05,0.000671,1037,1514,72590,4
7022,0.005123,7.42E-05,0.00069,1053.457143,1514,73742,4
7023,0.005526,8.01E-05,0.000695,1041.857143,1514,72930,4
7024,0.005628,8.16E-05,0.00071,1031.142857,1514,72180,4
7025,0.005537,8.02E-05,0.00071,1031.142857,1514,72180,4
7026,0.005502,7.97E-05,0.000681,1015.485714,1514,71084,4
7027,0.005522,8.00E-05,0.000683,1036.257143,1514,72538,4
7028,0.004197,6.08E-05,0.000683,1160.885714,1514,81262,4
7029,0.003523,5.11E-05,0.000676,1202.428571,1514,84170,4
7030,0.003548,5.14E-05,0.000676,1192.657143,1514,83486,4
7031,0.003479,5.04E-05,0.000684,1192.657143,1514,83486,4
7032,0.00353,5.12E-05,0.000684,1243.971429,1514,87078,4
7033,0.003608,5.23E-05,0.000675,1264.742857,1514,88532,4
7034,0.003567,5.17E-05,0.000679,1223.2,1514,85624,4
7035,0.003556,5.15E-05,0.000679,1160.885714,1514,81262,4
7036,0.004749,6.88E-05,0.00067,1057.028571,1514,73992,4
7037,0.005428,7.87E-05,0.000701,1057.028571,1514,73992,4
7038,0.005558,8.06E-05,0.000705,1076.542857,1514,75358,4
7039,0.004954,7.18E-05,0.000705,1138.857143,1514,79720,4
7040,0.003642,5.28E-05,0.000688,1223.2,1514,85624,4
7041,0.002897,4.20E-05,0.000672,1223.2,1514,85624,4
7042,0.002919,4.23E-05,0.000665,1223.2,1514,85624,4
7043,0.004199,6.09E-05,0.000665,1223.2,1514,85624,4
7044,0.009397,0.000136188,0.005669,1202.428571,1514,84170,4
7045,0.007351,0.000106536,0.005669,1347.828571,1514,94348,4
7046,0.002083,3.02E-05,0.000678,1327.057143,1514,92894,4
7047,0.004854,7.03E-05,0.000708,1057.028571,1514,73992,4
7048,0.00551,7.99E-05,0.000708,1036.257143,1514,72538,4
7049,0.005454,7.90E-05,0.000674,1057.028571,1514,73992,4
7050,0.005479,7.94E-05,0.000674,994.7142857,1514,69630,4
7051,0.005497,7.97E-05,0.00069,1036.257143,1514,72538,4
7052,0.005671,8.22E-05,0.000728,1036.257143,1514,72538,4
7053,0.004423,6.41E-05,0.000728,1098.571429,1514,76900,4
7054,0.003716,5.39E-05,0.000687,1202.428571,1514,84170,4
7055,0.003673,5.32E-05,0.000689,1202.428571,1514,84170,4
7056,0.003616,5.24E-05,0.000691,1223.2,1514,85624,4
7057,0.003527,5.11E-05,0.000691,1202.428571,1514,84170,4
7058,0.002921,4.23E-05,0.000686,1264.742857,1514,88532,4
7059,0.00286,4.14E-05,0.00066,1285.514286,1514,89986,4
7060,0.003582,5.19E-05,0.000663,1202.428571,1514,84170,4
7061,0.003623,5.25E-05,0.000681,1202.428571,1514,84170,4
7062,0.003618,5.24E-05,0.000681,1202.428571,1514,84170,4
7063,0.003581,5.19E-05,0.000674,1202.428571,1514,84170,4
7064,0.00347,5.03E-05,0.00066,1202.428571,1514,84170,4
7065,0.00345,5.00E-05,0.00066,1202.428571,1514,84170,4
7066,0.003499,5.07E-05,0.000674,1243.971429,1514,87078,4
7067,0.003488,5.06E-05,0.000674,1243.971429,1514,87078,4
7068,0.003545,5.14E-05,0.000715,1202.428571,1514,84170,4
7069,0.004898,7.10E-05,0.000715,1098.571429,1514,76900,4
7070,0.010829,0.000156942,0.002812,1283.371429,1514,89836,3
7071,0.00759,0.00011,0.001277,1324.914286,1514,92744,3
7072,0.007278,0.000105478,0.000885,1326.285714,1514,92840,3
7073,0.007057,0.000102275,0.000885,1347.142857,1514,94300,3
7074,0.006955,0.000100797,0.001035,1347.142857,1514,94300,3
7075,0.007486,0.000108493,0.001035,1326.285714,1514,92840,3
7076,0.007608,0.000110261,0.000638,1305.428571,1514,91380,3
7077,0.044946,0.000651391,0.034028,1263.585714,1514,88451,3
7078,0.045033,0.000652652,0.034028,1239.4,1514,86758,3
7079,0.006503,9.42E-05,0.0009,1301.828571,1514,91128,3
7080,0.008017,0.000116188,0.00121,1346.871429,1514,94281,3
7081,0.007686,0.000111391,0.001233,1347.142857,1514,94300,3
7082,0.008003,0.000115986,0.001233,1347.142857,1514,94300,3
7083,0.008164,0.000118319,0.001168,1347.142857,1514,94300,3
7084,0.006707,9.72E-05,0.000806,1347.142857,1514,94300,3
7085,0.007028,0.000101855,0.000841,1368,1514,95760,3
7086,0.007284,0.000105565,0.001081,1368,1514,95760,3
7087,0.007863,0.000113957,0.001081,1326.285714,1514,92840,3
7088,0.007705,0.000111667,0.00079,1326.285714,1514,92840,3
7089,0.00796,0.000115362,0.000812,1347.142857,1514,94300,3
7090,0.007002,0.000101478,0.001269,1368,1514,95760,3
7091,0.007197,0.000104304,0.001269,1368,1514,95760,3
7092,0.007557,0.000109522,0.00111,1326.285714,1514,92840,3
7093,0.007307,0.000105899,0.000943,1347.142857,1514,94300,3
7094,0.007,0.000101449,0.001324,1368,1514,95760,3
7095,0.008297,0.000120246,0.001324,1347.142857,1514,94300,3
7096,0.008009,0.000116072,0.001333,1326.285714,1514,92840,3
7097,0.007509,0.000108826,0.001333,1326.285714,1514,92840,3
7098,0.072552,0.001051478,0.061622,1332.314286,1514,93262,3
7099,0.071805,0.001040652,0.061622,1286.671429,1514,90067,3
7100,0.006956,0.000100812,0.000991,1259.785714,1514,88185,3
7101,0.006855,9.93E-05,0.000665,1305.428571,1514,91380,3
7102,0.007094,0.000102812,0.000665,1326.285714,1514,92840,3
7103,0.00748,0.000108406,0.000966,1326.285714,1514,92840,3
